player_id;fifa_version;name;age;height;weight;nationality_name;preferred_foot
227280;17.0;Marita Skammelsrud Lund;27;173;59;Norway;Right
227281;17.0;Kristine Minde;23;170;64;Norway;Left
227282;17.0;Maren Mjelde;26;165;60;Norway;Right
227283;17.0;Lene Mykjåland;29;161;55;Norway;Right
227284;17.0;Trine Rønning;34;165;63;Norway;Right
227285;17.0;Ingvild Stensland;34;176;65;Norway;Right
227286;17.0;Elise Hove Thorsnes;27;174;66;Norway;Right
227300;17.0;Leonie Rebekka Maier;23;163;62;Germany;Right
227301;17.0;Lena Lotzen;22;171;53;Germany;Right
227307;17.0;Hege Hansen;25;162;54;Norway;Right
227308;17.0;Andrine Stolsmo Hegerberg;23;168;60;Norway;Left
227310;17.0;Ada Martine Stolsmo Hegerberg;20;177;70;Norway;Right
227311;17.0;Isabell Lehn Herlovsen;28;170;68;Norway;Left
227313;17.0;Sarah Bouhaddi;29;175;68;France;Left
227314;17.0;Jessica Houara-d'Hommeaux;28;161;53;France;Right
227315;17.0;Laura Georges;31;172;62;France;Right
227316;17.0;Wéndèleine Thérèse Renard;25;187;70;France;Right
227317;17.0;Laure Boulleau;29;160;55;France;Left
227318;17.0;Amandine Chantal Henry;26;171;64;France;Right
227320;17.0;Gry Tofte Ims;30;168;63;Norway;Right
227324;17.0;Camille Abily;31;168;60;France;Right
227325;17.0;Élodie Thomis;29;168;60;France;Right
227326;17.0;Gaëtane Thiney;30;170;61;France;Right
227327;17.0;Sara Ilonka Däbritz;21;171;59;Germany;Left
227330;17.0;Laura Anna Benkarth;23;173;68;Germany;Right
227331;17.0;Eugénie Anne Claudine Le Sommer;27;161;58;France;Right
227332;17.0;Élise Bussaglia;30;163;54;France;Right
227335;17.0;Marie-Laure Delie;28;172;65;France;Right
227337;17.0;Svenja Anette Huth;25;163;54;Germany;Right
227346;17.0;Griedge Yinda Colette Mbock Bathy Nka;21;172;68;France;Right
227347;17.0;Kheira Hamraoui;26;178;66;France;Right
227349;17.0;Laëtitia Marie Philippe;25;173;61;France;Right
227350;17.0;Amel Majri;23;164;54;France;Left
227353;17.0;Kenza Dali;24;165;62;France;Right
227359;17.0;Claire Marie Annie Lavogez;22;173;63;France;Right
227361;17.0;Kadidiatou Diani;21;166;62;France;Right
227367;17.0;Andrine Tomter;21;165;60;Norway;Right
227368;17.0;Cecilie Hauståker Fiskerstrand;20;175;66;Norway;Right
227369;17.0;Synne Sofie Kinden Jensen;20;172;62;Norway;Right
227381;17.0;Janine Elizabeth Beckie;21;173;63;Canada;Right
227382;17.0;Josée Bélanger;30;173;60;Canada;Right
227384;17.0;Allysha Lyn Chapman;27;160;57;Canada;Left
227386;17.0;Jonelle Filigno;25;168;58;Canada;Right
227388;17.0;Robyn Gayle;30;169;64;Canada;Right
227390;17.0;Kaylyn Kyle;27;173;62;Canada;Right
227391;17.0;Stephanie Lynn Marie Labbé;29;178;64;Canada;Right
227397;17.0;Adriana Kristina Leon;23;160;59;Canada;Right
227399;17.0;Diana Beverly Matheson;32;154;53;Canada;Right
227400;17.0;Erin Katrina McLeod;33;173;73;Canada;Right
227401;17.0;Carmelina Moscato;32;171;72;Canada;Right
227402;17.0;Marie-Eve Nault;34;169;65;Canada;Right
227403;17.0;Rachel Quon;25;160;59;Canada;Right
227405;17.0;Sophie Diana Schmidt;28;172;71;Canada;Right
227406;17.0;Melissa Tancredi;34;174;73;Canada;Right
227407;17.0;Rhian Wilkinson;34;165;66;Canada;Right
227409;17.0;Emily Zurrer;28;177;67;Canada;Right
227410;17.0;Desiree Rose Marie Scott;28;154;62;Canada;Right
227411;17.0;Lauren Sesselmann;32;173;71;Canada;Left
227413;17.0;Rilany Aguiar da Silva;30;163;55;Brazil;Left
227421;17.0;Rafaelle Leone Carvalho Souza;25;176;64;Brazil;Right
227423;17.0;Bárbara Micheline do Monte Barbosa;27;171;69;Brazil;Right
227424;17.0;Érika Cristiano dos Santos;28;172;55;Brazil;Right
227428;17.0;Letícia Izidoro Lima da Silva;21;175;62;Brazil;Right
227447;17.0;Aurora Cecilia Santiago Cisneros;21;174;75;Mexico;Right
227448;17.0;Arianna Jeanette Romero Tellez;23;161;56;Mexico;Right
227449;17.0;Christina Murillo Ruiz;23;172;62;Mexico;Right
227450;17.0;Paulina Lizeth Solis Echeverria;20;176;60;Mexico;Left
227451;17.0;Nayeli Rangel Hernandez;24;170;67;Mexico;Right
227452;17.0;Sandra Stephany Mayor Gutierrez;24;162;58;Mexico;Right
227454;17.0;Christian Carolina Jaramillo Quintero;22;166;59;Mexico;Left
227456;17.0;Veronica Raquel Perez Murillo;28;159;59;Mexico;Right
227458;17.0;Bianca Elissa Sierra Garcia;24;170;63;Mexico;Right
227459;17.0;Liliana Mercado Fuentes;27;163;56;Mexico;Right
227460;17.0;Mónica Ocampo Medina;29;156;56;Mexico;Left
227462;17.0;Teresa Noyola Bayardo;26;157;52;Mexico;Right
227464;17.0;Pamela Tajonar Alonso;31;170;62;Mexico;Right
227465;17.0;Alina Lisi Garciamendez Rowold;25;177;69;Mexico;Left
227466;17.0;Vaitiare Kenti Robles Salas;25;160;55;Mexico;Right
227479;17.0;Yamile Azenek Franco Tirado;23;162;53;Mexico;Right
227480;17.0;Jennifer Marie Ruiz Brown;32;167;61;Mexico;Right
227589;17.0;Larissa Crummer;20;178;70;Australia;Right
227590;17.0;Aivi Belinda Kerstin Luik;31;163;58;Australia;Right
227735;17.0;Lisa Weiß;28;171;70;Germany;Right
227775;17.0;Amanda Sampedro Bustos;23;161;55;Spain;Right
227776;17.0;Sandra Paños García-Villamil;23;169;63;Spain;Right
227925;17.0;Mackenzie Elizabeth Arnold;22;179;76;Australia;Right
228089;17.0;Ariana Catrina Calderón Valdez;26;164;64;Mexico;Right
228090;17.0;Anjuli Mariana Ladron de Guevara Guerena;29;169;65;Mexico;Right
228160;17.0;Linda Tucceri Cimini;25;168;58;Italy;Left
228161;17.0;Chiara Eusebio;20;165;65;Italy;Right
228164;17.0;Alia Guagni;28;168;66;Italy;Right
228166;17.0;Stefania Tarenzi;28;174;62;Italy;Right
228167;17.0;Sabrina Tasselli;26;175;64;Italy;Right
228168;17.0;Valentina Giacinti;22;170;59;Italy;Right
228252;17.0;Christina Julien;28;165;64;Canada;Right
228563;17.0;Méline Gérard;26;168;61;France;Right
228565;17.0;Clarisse Le Bihan;21;172;65;France;Right
228629;17.0;María Paz Vilas Dono;28;160;62;Spain;Right
228721;17.0;Renae Nicole Cuéllar;26;164;65;Mexico;Right
228723;17.0;Claudia Fabiola Ibarra Muro;22;168;60;Mexico;Left
228840;17.0;???;27;165;59;China PR;Right
228841;17.0;???;24;188;67;China PR;Right
228955;17.0;Anisa Raquel Guajardo Braff;25;165;60;Mexico;Right
231087;17.0;Isobel Mary Christiansen;24;163;56;England;Right
231326;17.0;Caitlin Cooper;28;172;66;Australia;Right
231432;17.0;Lindsey Michelle Horan;22;178;67;United States;Right
231637;17.0;Chloe Logarzo;21;165;51;Australia;Right
231658;17.0;Olga García Pérez;24;174;64;Spain;Right
232074;17.0;Emily Ann Sonnett;22;170;68;United States;Right
232077;17.0;Adrianna Nichole Franch;25;175;68;United States;Right
232618;17.0;???;26;176;62;China PR;Right
233200;17.0;Emily Gielnik;24;183;68;Australia;Right
233251;17.0;Kelly Gadéa;24;169;59;France;Right
233253;17.0;??;23;171;59;China PR;Left
233320;17.0;Kristine Nøstmo;23;170;68;Norway;Right
233321;17.0;Stine Pettersen Reinås;21;177;70;Norway;Right
233364;17.0;Emma Stina Blackstenius;20;174;69;Sweden;Right
233662;17.0;Sakina Karchaoui;20;160;53;France;Left
233746;17.0;Vivianne Miedema;19;178;65;Netherlands;Right
233747;17.0;Sherida Spitse;26;167;61;Netherlands;Right
233748;17.0;Elisabeth Petronella Lieke Martens;23;172;66;Netherlands;Right
233749;17.0;Sari van Veenendaal;26;177;68;Netherlands;Right
233750;17.0;Desiree van Lunteren;23;170;64;Netherlands;Right
233751;17.0;Daniëlle van de Donk;24;160;57;Netherlands;Right
233752;17.0;Shanice Janice van de Sanden;23;168;65;Netherlands;Right
233753;17.0;Renee Slegers;27;164;59;Netherlands;Right
233754;17.0;Tessel Tina Middag;23;176;69;Netherlands;Right
233755;17.0;Stefanie van der Gragt;23;178;70;Netherlands;Left
233756;17.0;Dominique Johanna Anna Petrone Janssen;21;174;67;Netherlands;Right
233757;17.0;Merel Didi van Dongen;23;170;64;Netherlands;Left
233758;17.0;Kelly Zeeman;22;181;67;Netherlands;Right
233759;17.0;Danique Kerkdijk;20;170;64;Netherlands;Right
233834;17.0;Isabel Kerschowski;28;165;57;Germany;Right
233836;17.0;Mandy Islacker;27;164;58;Germany;Left
233837;17.0;Lina Maria Magull;21;165;58;Germany;Right
233839;17.0;Kristin Demann;23;169;64;Germany;Right
233852;17.0;Jackie Noëlle Groenen;21;164;60;Netherlands;Right
233855;17.0;Eshley Bakker;23;165;60;Netherlands;Right
233856;17.0;Kika van Es;24;169;62;Netherlands;Right
233857;17.0;Ellen Jansen;23;162;60;Netherlands;Right
233860;17.0;Jeslynn Kuijpers;21;165;60;Netherlands;Right
233861;17.0;Inessa Kaagman;20;163;56;Netherlands;Right
233862;17.0;Loes Geurts;30;168;63;Netherlands;Right
233863;17.0;Angela Christ;27;167;63;Netherlands;Right
235585;17.0;Jonna Ann-Charlotte Andersson;23;167;64;Sweden;Left
235593;17.0;Sabrina Victoria D'Angelo;23;173;68;Canada;Left
235594;17.0;Shelina Laura Zadorsky;23;172;67;Canada;Left
235829;17.0;Carla Maria da Silva;19;160;58;Brazil;Right
226177;18.0;Rebecca Elizabeth Sauerbrunn;32;170;64;United States;Right
226301;18.0;Alexandra Morgan Carrasco;27;170;62;United States;Left
226302;18.0;Alexandra Popp;26;174;65;Germany;Right
226303;18.0;Almuth Schult;26;180;71;Germany;Right
226305;18.0;Josephine Henning;27;175;68;Germany;Right
226307;18.0;Simone Melanie Laudehr;30;174;56;Germany;Right
226308;18.0;Dzsenifer Marozsán;25;173;67;Germany;Right
226309;18.0;Jennifer Cramer;24;168;58;Germany;Left
226313;18.0;Bianca Ursula Schmidt;27;174;64;Germany;Right
226316;18.0;Sydney Rae Leroux Dwyer;27;170;66;United States;Left
226318;18.0;Kelley Maureen O'Hara;28;165;58;United States;Right
226320;18.0;Morgan Gautrat;24;170;61;United States;Right
226322;18.0;Amy Rodriguez;30;163;66;United States;Right
226324;18.0;Carli Anne Hollins;34;173;64;United States;Right
226325;18.0;Alexandra Blaire Krieger;32;168;60;United States;Right
226327;18.0;Christen Annemarie Press;28;170;59;United States;Right
226328;18.0;Megan Anna Rapinoe;31;170;60;United States;Left
226329;18.0;Meghan Elizabeth Klingenberg;28;158;57;United States;Right
226330;18.0;Tobin Powell Heath;29;168;59;United States;Left
226331;18.0;Ashlyn Michelle Harris;31;175;60;United States;Right
226333;18.0;Julie Beth Ertz;25;170;59;United States;Right
226335;18.0;Alyssa Michele Naeher;29;175;60;United States;Right
226336;18.0;Crystal Alyssia Dunn Soubrier;24;155;55;United States;Right
226338;18.0;Samantha June Mewis;24;180;63;United States;Left
226346;18.0;Alexandra Linsley Long Batista;29;173;61;United States;Right
226354;18.0;Melanie Leupolz;23;173;52;Germany;Right
226357;18.0;Cristiane Rozeira de Souza Silva;32;176;66;Brazil;Left
226358;18.0;Stephanie Jayne Houghton Darby;29;174;71;England;Right
226359;18.0;Christine Margaret Sinclair;34;175;67;Canada;Right
226360;18.0;??;22;165;59;China PR;Left
226367;18.0;Ingrid Hjelmseth;37;173;65;Norway;Right
226368;18.0;Verónica Boquete Giadans;30;162;55;Spain;Right
226369;18.0;Lotta Eva Schelin;33;179;65;Sweden;Right
226374;18.0;Lena Goeßling;31;171;56;Germany;Right
226375;18.0;Kathrin-Julia Hendrich;25;174;55;Germany;Right
226881;18.0;Fabiana da Silva Simões;28;163;57;Brazil;Right
226882;18.0;Bruna Beatriz Benites Soares;31;179;63;Brazil;Right
226883;18.0;Tayla Carolina Pereira dos Santos;25;174;58;Brazil;Right
226884;18.0;Maurine Dornelles Gonçalves;31;160;51;Brazil;Right
226885;18.0;Darlene De Souza Reguera;27;172;57;Brazil;Right
226886;18.0;Thaisa de Moraes Rosa Moreno;28;166;59;Brazil;Right
226887;18.0;Andressa Alves da Silva;24;168;58;Brazil;Left
226888;18.0;Andressa Cavalari Machry;22;161;60;Brazil;Right
226889;18.0;Mônica Hickmann Alves;30;172;72;Brazil;Right
226890;18.0;Marta Vieira da Silva;31;163;56;Brazil;Left
226891;18.0;Rosana dos Santos Augusto;34;171;57;Brazil;Left
226893;18.0;Débora Cristiane de Oliveira;25;158;52;Brazil;Right
226897;18.0;Beatriz Zaneratto João;23;176;69;Brazil;Right
226898;18.0;Tamires Cassia Dias de Britto;25;161;56;Brazil;Left
226908;18.0;???;28;170;58;China PR;Right
226910;18.0;???;28;162;53;China PR;Right
226911;18.0;???;25;169;65;China PR;Left
226912;18.0;??;26;167;58;China PR;Right
226913;18.0;??;28;172;62;China PR;Right
226914;18.0;??;26;185;64;China PR;Right
226915;18.0;??;24;170;61;China PR;Left
226917;18.0;???;27;169;57;China PR;Left
226922;18.0;???;24;166;58;China PR;Right
226923;18.0;??;27;165;60;China PR;Right
226925;18.0;???;25;158;45;China PR;Left
226927;18.0;???;27;170;58;China PR;Right
226929;18.0;???;26;165;60;China PR;Right
226939;18.0;??;25;171;59;China PR;Right
226940;18.0;??;28;173;55;China PR;Right
226959;18.0;???;22;165;59;China PR;Right
226966;18.0;???;29;172;73;China PR;Right
226968;18.0;Åsa Nilla Maria Fischer;32;176;68;Sweden;Right
226969;18.0;Babett Peter;29;171;61;Germany;Left
226971;18.0;Tabea Kemme;25;170;56;Germany;Right
226975;18.0;Sara Caroline Seger;32;173;62;Sweden;Right
226976;18.0;Jessica Marie Samuelsson Wik;25;166;62;Sweden;Right
226978;18.0;Rut Hedvig Lindahl;34;179;74;Sweden;Right
226979;18.0;Amanda Ilestedt;24;178;65;Sweden;Right
226980;18.0;Lisa Karolina Viktoria Dahlkvist;30;173;68;Sweden;Right
226985;18.0;Olivia Alma Charlotta Schough;26;172;60;Sweden;Right
226986;18.0;Hanna Folkesson;29;165;58;Sweden;Right
226987;18.0;Kosovare Asllani;27;166;57;Sweden;Right
226988;18.0;Elin Ingrid Johanna Rubensson;24;166;60;Sweden;Right
226991;18.0;Linda Birgitta Sembrant;30;175;67;Sweden;Right
226992;18.0;Maria Josefin Johansson;29;160;56;Sweden;Right
226998;18.0;Magdalena Lilly Eriksson;23;172;66;Sweden;Left
227011;18.0;Emma Sofia Berglund;28;171;64;Sweden;Right
227013;18.0;Fridolina Rolfö;23;178;65;Sweden;Left
227023;18.0;Hilda Maria Carlén;25;172;75;Sweden;Right
227057;18.0;Chiara Marchitelli;32;170;61;Italy;Right
227058;18.0;Raffaella Manieri;30;172;63;Italy;Left
227061;18.0;Federica Di Criscio;24;168;49;Italy;Right
227062;18.0;Daniela Stracchi;33;160;48;Italy;Right
227064;18.0;Ilaria Mauro;29;172;62;Italy;Right
227065;18.0;Sandy Iannella;30;164;59;Italy;Left
227067;18.0;Martina Rosucci;25;171;61;Italy;Right
227069;18.0;Elena Linari;23;173;65;Italy;Right
227072;18.0;Barbara Bonansea;26;174;60;Italy;Right
227073;18.0;Cristiana Girelli;27;174;64;Italy;Right
227074;18.0;Cecilia Salvai;23;179;68;Italy;Left
227075;18.0;Elisa Bartoli;26;160;50;Italy;Right
227078;18.0;Valentina Cernoia;26;160;56;Italy;Left
227087;18.0;Laura Giuliani;24;173;60;Italy;Right
227090;18.0;Marta Carissimi;30;170;61;Italy;Right
227093;18.0;Daniela Sabatino;32;167;57;Italy;Right
227094;18.0;Katja Schroffenegger;26;171;62;Italy;Right
227095;18.0;Manuela Giugliano;19;154;47;Italy;Right
227098;18.0;Sara Gama;28;168;62;Italy;Left
227101;18.0;Emilie Bosshard Haavi;25;164;59;Norway;Right
227102;18.0;Caroline Graham Hansen;22;174;66;Norway;Right
227104;18.0;Ingrid Moe Wold;27;165;55;Norway;Right
227109;18.0;Alanna Stephanie Kennedy;22;176;63;Australia;Right
227110;18.0;Caitlin Jade Foord;22;165;61;Australia;Right
227111;18.0;Clare Elizabeth Polkinghorne;28;172;68;Australia;Right
227112;18.0;Elise Kellond-Knight;26;162;58;Australia;Left
227113;18.0;Emily Louise van Egmond;23;179;65;Australia;Right
227115;18.0;Katrina-Lee Gorry;24;154;54;Australia;Right
227116;18.0;Kyah Pam Simon;26;164;62;Australia;Right
227117;18.0;Lisa De Vanna;32;156;53;Australia;Left
227118;18.0;Lydia Grace Yilkari Williams;29;176;65;Australia;Right
227119;18.0;Stephanie-Elise Catley;23;171;60;Australia;Left
227120;18.0;Tameka Yallop;26;158;54;Australia;Right
227122;18.0;Laura Colleen Gloria Brock;27;178;72;Australia;Right
227124;18.0;Michelle Heyman;28;175;69;Australia;Right
227125;18.0;Samantha May Kerr;23;167;63;Australia;Right
227137;18.0;Hayley Emma Raso;22;162;59;Australia;Right
227140;18.0;Gema Simon;26;162;56;Australia;Left
227189;18.0;Sonia Bermúdez Tribano;32;156;53;Spain;Left
227190;18.0;Irene Paredes Hernández;25;177;62;Spain;Right
227191;18.0;Marta Torrejón Moya;27;171;62;Spain;Right
227192;18.0;Jennifer Hermoso Fuentes;27;174;59;Spain;Left
227193;18.0;Marta Corredera Rueda;25;162;59;Spain;Right
227195;18.0;Virginia Torrecilla Reyes;22;174;63;Spain;Right
227201;18.0;María Victoria Losada Gómez;26;168;60;Spain;Right
227203;18.0;Alexia Putellas Segura;23;175;66;Spain;Left
227204;18.0;María Dolores Gallardo Nuñez;24;175;56;Spain;Right
227209;18.0;Silvia Meseguer Bellido;28;169;62;Spain;Right
227241;18.0;Karen Louise Bardsley;32;182;72;England;Right
227242;18.0;Laura Bassett;33;166;64;England;Right
227243;18.0;Gemma Bonner;25;178;68;England;Right
227246;18.0;Lucia Roberta Tough Bronze;25;172;67;England;Right
227247;18.0;Karen Julia Carney;29;162;54;England;Right
227248;18.0;Siobhan Chamberlain;33;181;77;England;Right
227252;18.0;Toni Duggan;25;169;63;England;Right
227254;18.0;Alex Greenwood;23;169;62;England;Left
227255;18.0;Francesca Kirby;24;157;53;England;Right
227256;18.0;Jade Ellis Moore;26;166;57;England;Right
227257;18.0;Jordan Nobbs;24;160;54;England;Right
227258;18.0;Josanne Potter;32;175;64;England;Left
227262;18.0;Jill Louise Scott;30;182;68;England;Right
227264;18.0;Demi Lee Courtney Stokes;25;158;56;England;Left
227265;18.0;Casey Stoney;35;175;65;England;Right
227268;18.0;Jodie Lee Taylor;31;169;60;England;Right
227269;18.0;Carly Mitchell Telford;29;175;64;England;Right
227270;18.0;Ellen Toni White Convery;28;171;62;England;Right
227271;18.0;Fara Tanya Franki Williams Merrett;33;165;61;England;Right
227281;18.0;Kristine Minde;24;169;64;Norway;Left
227282;18.0;Maren Mjelde;27;165;60;Norway;Right
227286;18.0;Elise Hove Thorsnes;28;174;70;Norway;Right
227300;18.0;Leonie Rebekka Maier;24;163;62;Germany;Right
227301;18.0;Lena Lotzen;23;171;53;Germany;Right
227308;18.0;Andrine Stolsmo Hegerberg;24;168;60;Norway;Left
227313;18.0;Sarah Bouhaddi;30;175;68;France;Left
227314;18.0;Jessica Houara-d'Hommeaux;29;161;53;France;Right
227315;18.0;Laura Georges;32;172;62;France;Right
227316;18.0;Wéndèleine Thérèse Renard;26;187;70;France;Right
227317;18.0;Laure Boulleau;30;160;55;France;Left
227318;18.0;Amandine Chantal Henry;27;171;64;France;Right
227321;18.0;Ingvild Landvik Isaksen;28;166;60;Norway;Left
227323;18.0;Guro Reiten;22;166;59;Norway;Left
227324;18.0;Camille Abily;32;168;60;France;Right
227326;18.0;Gaëtane Thiney;31;170;61;France;Right
227327;18.0;Sara Ilonka Däbritz;22;171;59;Germany;Left
227330;18.0;Laura Anna Benkarth;24;173;68;Germany;Right
227331;18.0;Eugénie Anne Claudine Le Sommer;28;161;58;France;Right
227332;18.0;Élise Bussaglia;31;163;54;France;Right
227335;18.0;Marie-Laure Delie;29;172;65;France;Right
227337;18.0;Svenja Anette Huth;26;163;54;Germany;Right
227343;18.0;Camille Catala;26;168;59;France;Right
227344;18.0;Sandie Rose Toletti;21;169;59;France;Right
227346;18.0;Griedge Yinda Colette Mbock Bathy Nka;22;172;68;France;Right
227347;18.0;Kheira Hamraoui;27;178;66;France;Right
227350;18.0;Amel Majri;24;164;54;France;Left
227353;18.0;Kenza Dali;25;165;62;France;Right
227359;18.0;Claire Marie Annie Lavogez;23;173;63;France;Right
227361;18.0;Kadidiatou Diani;22;166;62;France;Right
227365;18.0;Ingrid Schjelderup;29;167;55;Norway;Left
227366;18.0;Anja Sønstevold;25;167;64;Norway;Right
227367;18.0;Andrine Tomter;22;165;60;Norway;Right
227368;18.0;Cecilie Hauståker Fiskerstrand;21;175;66;Norway;Right
227381;18.0;Janine Elizabeth Beckie;22;173;63;Canada;Right
227383;18.0;Kadeisha Buchanan;21;170;65;Canada;Right
227384;18.0;Allysha Lyn Chapman;28;160;57;Canada;Left
227385;18.0;Nkem Ezurike;25;180;66;Canada;Right
227391;18.0;Stephanie Lynn Marie Labbé;30;178;64;Canada;Right
227392;18.0;Ashley Elizabeth Marie Lawrence;22;164;58;Canada;Right
227397;18.0;Adriana Kristina Leon;24;160;59;Canada;Right
227399;18.0;Diana Beverly Matheson;33;154;53;Canada;Right
227400;18.0;Erin Katrina McLeod;34;173;73;Canada;Right
227405;18.0;Sophie Diana Schmidt;29;172;71;Canada;Right
227410;18.0;Desiree Rose Marie Scott;29;154;62;Canada;Right
227419;18.0;Gabriela Maria Zanotti Demoner;32;171;63;Brazil;Right
227421;18.0;Rafaelle Leone Carvalho Souza;26;176;64;Brazil;Right
227423;18.0;Bárbara Micheline do Monte Barbosa;28;171;69;Brazil;Right
227424;18.0;Érika Cristiano dos Santos;29;172;62;Brazil;Right
227425;18.0;Camila Martins Pereira;22;161;58;Brazil;Right
227426;18.0;Francielle Manoel Alberto;27;160;57;Brazil;Right
227428;18.0;Letícia Izidoro Lima da Silva;22;175;63;Brazil;Right
227447;18.0;Aurora Cecilia Santiago Cisneros;22;174;75;Mexico;Right
227448;18.0;Arianna Jeanette Romero Tellez;24;161;58;Mexico;Right
227449;18.0;Christina Murillo Ruiz;24;172;62;Mexico;Right
227450;18.0;Paulina Lizeth Solis Echeverria;21;176;60;Mexico;Left
227451;18.0;Nayeli Rangel Hernandez;25;170;67;Mexico;Right
227452;18.0;Sandra Stephany Mayor Gutierrez;25;162;58;Mexico;Right
227454;18.0;Christian Carolina Jaramillo Quintero;23;166;62;Mexico;Left
227455;18.0;Karla Paola Nieto Castillo;22;153;48;Mexico;Right
227456;18.0;Veronica Raquel Perez Murillo;29;159;57;Mexico;Right
227457;18.0;Verónica Charlyn Corral Ang;25;152;52;Mexico;Right
